"dtaatualizacao","nomereduzido","nroempresa","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5","categoria_6","seqproduto","desccompleta","seqfornecedor","fornecedor","comprador","status_venda_loja","status_compra_cd","forma_abastecimento","estoque_minimo","estoque_maximo","embalagem_compra","embalagem_transferencia","embalagem_venda","qtdestoque","estoque_disponivel","medvdiageral","data_ult_venda","data_pr_entrada","data_ult_entrada","vda_m_3","vda_m_2","vda_m_1","vda_m_atual","qtdpedido","custo_m_bruto","ult_custo_bruto","ult_custo_liquido","vlr_tot_estoque","status_compra_loja","precovalidnormal","precovalidpromoc","seqequivalente","seqprodutobase","item_equiv","preco_monitor","chave","regional","mesmas_lojas","nomeajustado","cd","tipo","est_equivalente_est_tt","est_equivalente_pedido_tt","est_equivalente_status_compra","est_equivalente_vda_tt","est_equivalente_vda_tt_3m","est_equivalente_vda_tt_4m","mes","dia","ano","nome_mes","chave_cd","comparativo","est_cd","pedido_cd","status","chave_empresa","curva","est_vd_empresa_est_tt","est_vd_empresa_pedido_tt","est_vd_empresa_status_compra","est_vd_empresa_vda_tt","est_vd_empresa_vda_tt_4m","dt_pedido"
"2020-06-22","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1080.0,1080.0,24.0,24.0,1.0,1025.0,377.0,98.733333,"2020-06-22 00:00:00","2016-09-02 00:00:00","2020-06-21 00:00:00",2812.0,3503.0,2984.0,2090.0,696.0,3.7583,3.7583,3.7583,3852.2575,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-06-2226_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,377.0,696.0,ATIVO,98.733333,8577.0,11389.0,6,22,2020,June,"2020-06-2297_Oba CD171369","2020-06-2297_Oba CD171369",3858.0,13104.0,ATIVO,"2020-06-22171369",A,48760.0,43920.0,ATIVO,2877.268468,378254.0,"2020-07-01 20:43:59"
"2020-06-10","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97 - OBA CD",PRODUCAO,ATIVO,ATIVO,Abastecido pelo CD,480.0,480.0,12.0,12.0,1.0,455.0,431.0,19.2,"2020-06-10 00:00:00","2016-05-21 00:00:00","2020-06-09 00:00:00",695.0,677.0,584.0,185.0,48.0,13.8455,13.8455,12.1839,6299.7025,ATIVO,29.99,0.0,166764.0,,166764.0,,"2020-06-1009_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,431.0,48.0,ATIVO,19.2,1446.0,2141.0,6,10,2020,June,"2020-06-1097_Oba CD166764","2020-06-1097_Oba CD166764",1656.0,0.0,ATIVO,"2020-06-10166764",A,14090.0,768.0,ATIVO,461.3348000000001,48340.0,"2020-07-02 21:25:16"
"2020-05-30","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,48.0,48.0,24.0,24.0,1.0,153.0,153.0,1.5333329999999998,"2020-05-30 00:00:00","1900-01-01 00:00:00","2020-01-21 00:00:00",62.0,20.0,24.0,49.0,0.0,6.6731,6.6731,6.6731,1020.9843,ATIVO,14.99,9.99,206777.0,,206777.0,,"2020-05-3015_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,153.0,0.0,ATIVO,1.5333329999999998,93.0,155.0,5,30,2020,May,"2020-05-3097_Oba CD206777","2020-05-3097_Oba CD206777",0.0,0.0,ATIVO,"2020-05-30206777",B,12342.0,0.0,ATIVO,47.310622,9258.0,
"2019-10-06","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,INATIVO,Negociação direto Loja,0.0,0.0,1.0,1.0,1.0,15.901,15.901,1.744233,"2019-10-06 00:00:00","2017-09-22 00:00:00","2019-10-03 00:00:00",29.348,39.743,50.04,8.756,0.0,26.0,26.0,26.0,413.426,ATIVO,44.99,0.0,135099.0,,135099.0,,"2019-10-0631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,15.901,0.0,ATIVO,1.744233,98.539,127.887,10,6,2019,October,"2019-10-0697_Oba CD135099","2019-10-0697_Oba CD135099",,,,"2019-10-06135099",C,626.2460000000002,0.0,ATIVO,234.728668,10272.018,
"2020-04-10","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97 - OBA CD",PRODUCAO,ATIVO,ATIVO,Abastecido pelo CD,480.0,480.0,12.0,12.0,1.0,452.0,428.0,25.266666999999998,"2020-04-10 00:00:00","2016-05-21 00:00:00","2020-04-09 00:00:00",499.0,548.0,695.0,237.0,48.0,13.8357,13.8357,12.1753,6253.7364,ATIVO,29.99,0.0,166764.0,,166764.0,,"2020-04-1009_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,428.0,48.0,ATIVO,25.266666999999998,1480.0,1979.0,4,10,2020,April,"2020-04-1097_Oba CD166764","2020-04-1097_Oba CD166764",948.0,0.0,ATIVO,"2020-04-10166764",A,12376.0,1320.0,ATIVO,465.581642,43416.0,"2020-07-02 21:25:16"
"2020-07-27","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CD,15.0,25.0,1.0,1.0,1.0,16.418,16.418,0.807,"2020-07-27 00:00:00","2018-11-08 00:00:00","2020-07-25 00:00:00",6.47,6.864,3.296,5.894,0.0,85.0,85.0,74.7993,1395.53,ATIVO,169.9,0.0,20954.0,,20954.0,,"2020-07-2715_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,,,,,,,7,27,2020,July,"2020-07-2797_Oba CD20954",,,,,"2020-07-2720954",C,,,,,,
"2019-12-27","53 - Flamboy",53.0,FRIOS,CASTANHAS & FRUTAS SECAS,FRUTA SECA,TAMARA,COM CAROCO,NAO REFRIGERADO,127399.0,TAMARAS JUMBO ISRAEL C CAROCO,2012.0,BENASSI,BIRO,ATIVO,ATIVO,Abastecido CrossDocking,110.0,110.0,5.0,5.0,1.0,142.528,142.528,9.113267,"2019-12-27 00:00:00","1900-01-01 00:00:00","2019-12-24 00:00:00",0.0,199.212,170.568,256.729,0.0,31.1808,31.1808,31.1808,4444.1370624,ATIVO,69.99,59.99,127399.0,,127399.0,,"2019-12-2753 - Flamboy127399",Goi¿nia,N¿o,"53 - Flamboy","100-CD-DF",LOJA,142.528,0.0,ATIVO,9.113267,626.509,626.509,12,27,2019,December,"2019-12-27100-CD-DF127399","2019-12-27100-CD-DF127399",-994.0,1000.0,ATIVO,"2019-12-27127399",A,790.0780000000001,2102.0,ATIVO,118.237818,7468.49,
"2020-04-14","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1200.0,1200.0,24.0,24.0,1.0,1149.0,1125.0,120.933333,"2020-04-14 00:00:00","2016-09-02 00:00:00","2020-04-13 00:00:00",2198.0,2400.0,2812.0,1713.0,72.0,3.7904,3.7904,3.7904,4355.1696,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-04-1426_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,1125.0,72.0,ATIVO,120.933333,6925.0,9123.0,4,14,2020,April,"2020-04-1497_Oba CD171369","2020-04-1497_Oba CD171369",2483.0,13536.0,ATIVO,"2020-04-14171369",A,46956.0,34080.0,ATIVO,4053.63182,312116.0,"2020-07-01 20:43:59"
"2020-05-13","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1080.0,1080.0,24.0,24.0,1.0,1495.0,1495.0,101.266667,"2020-05-13 00:00:00","2016-09-02 00:00:00","2020-05-11 00:00:00",2400.0,2812.0,3503.0,1177.0,0.0,3.6648,3.6648,3.6648,5478.876,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-05-1326_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,1495.0,0.0,ATIVO,101.266667,7492.0,9892.0,5,13,2020,May,"2020-05-1397_Oba CD171369","2020-05-1397_Oba CD171369",19866.0,480.0,ATIVO,"2020-05-13171369",A,99620.0,3168.0,ATIVO,3562.736002000001,337924.0,"2020-07-01 20:43:59"
"2020-01-25","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CEASA,0.0,0.0,1.0,1.0,1.0,19.374,19.374,0.4343,"2020-01-25 00:00:00","2018-11-08 00:00:00","2020-01-14 00:00:00",26.11,22.268,20.659,3.807,0.0,78.9993,78.9993,69.5194,1530.5324382,ATIVO,159.9,0.0,20954.0,,20954.0,,"2020-01-2515_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,30.058,0.0,ATIVO,0.478167,24.025,74.16000000000001,1,25,2020,January,"2020-01-2597_Oba CD20954","2020-01-2597_Oba CD20954",950.0,0.0,ATIVO,"2020-01-2520954",C,4346.129999999998,140.02,ATIVO,78.29081399999998,2491.967999999999,
"2020-03-06","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,720.0,720.0,6.0,6.0,1.0,694.0,669.0,19.366667,"2020-03-06 00:00:00","2012-10-29 00:00:00","2020-03-05 00:00:00",794.0,699.0,542.0,127.0,48.0,8.0178,8.0178,8.0178,5564.3532,ATIVO,14.99,11.99,132623.0,,132623.0,,"2020-03-0611_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,669.0,48.0,ATIVO,19.366667,1368.0,2162.0,3,6,2020,March,"2020-03-0697_Oba CD132623","2020-03-0697_Oba CD132623",11237.0,600.0,ATIVO,"2020-03-06132623",A,55700.0,3252.0,ATIVO,597.4672660000001,76456.0,"2020-07-01 20:43:59"
"2019-12-11","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,2256.0,2256.0,24.0,24.0,1.0,4457.0,4398.0,102.233333,"2019-12-11 00:00:00","2016-09-02 00:00:00","2019-11-27 00:00:00",1920.0,2767.0,3252.0,1031.0,0.0,3.7386,3.7386,3.7386,16662.9402,ATIVO,4.99,0.0,171369.0,,171369.0,,"2019-12-1126_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,4398.0,0.0,ATIVO,102.233333,7050.0,8970.0,12,11,2019,December,"2019-12-1197_Oba CD171369","2019-12-1197_Oba CD171369",34104.0,13104.0,ATIVO,"2019-12-11171369",A,214996.0,41280.0,ATIVO,2740.736196,246866.0,"2020-07-01 20:43:59"
"2019-12-26","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,24.0,24.0,24.0,24.0,1.0,20.0,20.0,0.148148,"2019-12-23 00:00:00","1900-01-01 00:00:00","2019-11-29 00:00:00",0.0,0.0,0.0,4.0,0.0,6.7333,6.7333,6.7333,134.666,ATIVO,14.99,0.0,206777.0,,206777.0,,"2019-12-2615_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,20.0,0.0,ATIVO,0.148148,4.0,4.0,12,26,2019,December,"2019-12-2697_Oba CD206777","2019-12-2697_Oba CD206777",1080.0,0.0,ATIVO,"2019-12-26206777",B,3826.0,208.0,ATIVO,21.16991600000001,2180.0,
"2019-10-07","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,31.0,31.0,5.233433,"2019-10-07 00:00:00","2018-05-23 00:00:00","2019-10-04 00:00:00",77.0,149.0,150.0,24.0,24.0,2.18,2.18,2.18,67.58,ATIVO,3.49,0.0,154626.0,,154626.0,,"2019-10-0733_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,31.0,24.0,ATIVO,5.233433,323.0,400.0,10,7,2019,October,"2019-10-0797_Oba CD154626","2019-10-0797_Oba CD154626",,,,"2019-10-07154626",B,748.0,1152.0,ATIVO,151.501466,11762.0,"2020-07-06 12:13:34"
"2020-01-14","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,24.0,24.0,24.0,24.0,1.0,17.0,17.0,0.133333,"2020-01-12 00:00:00","1900-01-01 00:00:00","2019-11-29 00:00:00",0.0,0.0,5.0,2.0,0.0,6.7333,6.7333,6.7333,114.4661,ATIVO,14.99,0.0,206777.0,,206777.0,,"2020-01-1415_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,17.0,0.0,ATIVO,0.133333,7.0,7.0,1,14,2020,January,"2020-01-1497_Oba CD206777","2020-01-1497_Oba CD206777",840.0,10800.0,ATIVO,"2020-01-14206777",B,3288.0,22608.0,ATIVO,14.504842,2268.0,
"2020-01-10","53 - Flamboy",53.0,FRIOS,CASTANHAS & FRUTAS SECAS,FRUTA SECA,TAMARA,COM CAROCO,NAO REFRIGERADO,127399.0,TAMARAS JUMBO ISRAEL C CAROCO,2012.0,BENASSI,BIRO,ATIVO,ATIVO,Abastecido CrossDocking,110.0,110.0,5.0,5.0,1.0,148.434,148.434,9.645467,"2020-01-10 00:00:00","1900-01-01 00:00:00","2020-01-08 00:00:00",199.212,170.568,312.517,46.634,0.0,30.5091,30.5091,30.5091,4528.5877494,ATIVO,69.99,0.0,127399.0,,127399.0,,"2020-01-1053 - Flamboy127399",Goi¿nia,N¿o,"53 - Flamboy","100-CD-DF",LOJA,148.434,0.0,ATIVO,9.645467,529.719,728.931,1,10,2020,January,"2020-01-10100-CD-DF127399","2020-01-10100-CD-DF127399",-1460.0,2000.0,ATIVO,"2020-01-10127399",A,-146.1279999999997,4000.0,ATIVO,119.671804,8633.980000000001,
"2020-04-09","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,11.0,11.0,0.266667,"2020-03-28 00:00:00","2016-09-30 00:00:00","2020-02-04 00:00:00",5.0,3.0,11.0,0.0,0.0,65.7183,65.7183,32.552,722.9013,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-04-0909_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,11.0,0.0,ATIVO,0.266667,14.0,19.0,4,9,2020,April,"2020-04-0997_Oba CD171769","2020-04-0997_Oba CD171769",450.0,0.0,ATIVO,"2020-04-09171769",B,1412.0,72.0,ATIVO,10.086868,760.0,
"2020-01-04","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,SP - CD/ DF - LOJA,210.0,210.0,6.0,6.0,1.0,206.0,206.0,2.400333,"2020-01-04 00:00:00","2018-05-21 00:00:00","2019-12-31 00:00:00",34.0,241.0,245.0,3.0,0.0,22.9043,22.9043,22.9043,4718.2858,ATIVO,37.99,0.0,147822.0,,147822.0,,"2020-01-0433_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,206.0,0.0,ATIVO,2.400333,489.0,523.0,1,4,2020,January,"2020-01-0497_Oba CD147822","2020-01-0497_Oba CD147822",4572.0,0.0,ATIVO,"2020-01-04147822",A,27358.0,432.0,ATIVO,236.87468,28718.0,"2020-07-08 19:15:26"
"2019-10-11","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,Abastecido pelo CD,960.0,960.0,60.0,60.0,1.0,1152.0,852.0,68.6001,"2019-10-11 00:00:00","1900-01-01 00:00:00","2019-10-11 00:00:00",720.0,2178.0,2238.0,624.0,120.0,0.9373,0.9373,0.9373,1079.7696,ATIVO,1.49,0.0,17517.0,,17517.0,,"2019-10-1141_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,852.0,120.0,ATIVO,68.6001,5040.0,5760.0,10,11,2019,October,"2019-10-1197_Oba CD17517","2019-10-1197_Oba CD17517",17232.0,0.0,ATIVO,"2019-10-1117517",A,84878.0,8880.0,ATIVO,5823.602266,535788.0,"2020-07-02 19:14:48"
"2019-11-08","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,SUSPENSO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,0.0,0.0,1.2,"2019-08-19 00:00:00","1900-01-01 00:00:00","2019-07-17 00:00:00",20.0,0.0,0.0,0.0,0.0,13.7535,13.7535,13.7535,0.0,SUSPENSO,21.99,0.0,206026.0,,206026.0,,"2019-11-0815_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,0.0,0.0,SUSPENSO,1.2,0.0,20.0,11,8,2019,November,"2019-11-0897_Oba CD206026","2019-11-0897_Oba CD206026",,,,"2019-11-08206026",D,1304.0,0.0,SUSPENSO,26.95093,1966.0,"2020-07-05 12:09:32"
"2020-05-24","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,10.0,10.0,0.433333,"2020-05-23 00:00:00","2016-09-30 00:00:00","2020-05-18 00:00:00",3.0,11.0,1.0,12.0,0.0,56.6876,56.6876,37.663,566.876,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-05-2409_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,10.0,0.0,ATIVO,0.433333,24.0,27.0,5,24,2020,May,"2020-05-2497_Oba CD171769","2020-05-2497_Oba CD171769",300.0,0.0,ATIVO,"2020-05-24171769",B,1194.0,60.0,ATIVO,17.22053,1298.0,
"2020-06-04","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,10.0,10.0,0.566667,"2020-06-03 00:00:00","2016-09-30 00:00:00","2020-05-29 00:00:00",11.0,1.0,17.0,1.0,0.0,54.8438,54.8438,38.7065,548.438,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-06-0409_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,10.0,0.0,ATIVO,0.566667,19.0,30.0,6,4,2020,June,"2020-06-0497_Oba CD171769","2020-06-0497_Oba CD171769",168.0,0.0,ATIVO,"2020-06-04171769",B,992.0,72.0,ATIVO,18.020128,1210.0,
"2020-06-29","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,296166.0,MERBA,IMPORT RUBIA,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,25.0,25.0,2.3003,"2020-06-26 00:00:00","1900-01-01 00:00:00","2020-06-21 00:00:00",32.0,39.0,220.0,62.0,0.0,6.7562999999999995,6.7562999999999995,6.1493,168.9075,ATIVO,14.99,0.0,211471.0,,211471.0,,"2020-06-2933_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,25.0,0.0,ATIVO,2.3003,321.0,353.0,6,29,2020,June,"2020-06-2997_Oba CD211471","2020-06-2997_Oba CD211471",,,,"2020-06-29211471",B,2054.0,36.0,ATIVO,162.402422,18892.0,"2020-07-02 21:23:17"
"2020-03-19","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,SP - CD/ DF - LOJA,720.0,720.0,6.0,6.0,1.0,685.0,486.0,26.466667,"2020-03-19 00:00:00","2012-10-29 00:00:00","2020-03-18 00:00:00",794.0,699.0,542.0,572.0,234.0,8.0134,8.0134,8.0134,5489.179,ATIVO,14.99,11.99,132623.0,,132623.0,,"2020-03-1911_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,486.0,234.0,ATIVO,26.466667,1813.0,2607.0,3,19,2020,March,"2020-03-1997_Oba CD132623","2020-03-1997_Oba CD132623",11027.0,16200.0,ATIVO,"2020-03-19132623",A,52538.0,40308.0,ATIVO,870.600412,91568.0,"2020-07-01 20:43:59"
"2020-03-14","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,11.099,11.099,0.8874,"2020-03-14 00:00:00","2017-09-22 00:00:00","2020-03-12 00:00:00",42.718,21.876,14.172,12.45,0.0,36.7001,36.7001,36.7001,407.3344099,ATIVO,54.99,0.0,135099.0,,135099.0,,"2020-03-1431_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,11.099,0.0,ATIVO,0.8874,48.498,91.21600000000001,3,14,2020,March,"2020-03-1497_Oba CD135099","2020-03-1497_Oba CD135099",,,,"2020-03-14135099",C,1883.022,0.0,ATIVO,81.760598,9029.092,
"2020-05-15","53 - Flamboy",53.0,FRIOS,CASTANHAS & FRUTAS SECAS,FRUTA SECA,TAMARA,COM CAROCO,NAO REFRIGERADO,127399.0,TAMARAS JUMBO ISRAEL C CAROCO,2012.0,BENASSI,BIRO,ATIVO,ATIVO,Abastecido pelo CD,35.0,35.0,5.0,5.0,1.0,305.89,305.89,5.2636,"2020-05-15 00:00:00","1900-01-01 00:00:00","2020-05-06 00:00:00",145.46,177.281,149.972,66.962,0.0,34.903,34.903,34.903,10676.47867,ATIVO,79.9,0.0,127399.0,,127399.0,,"2020-05-1553 - Flamboy127399",Goi¿nia,N¿o,"53 - Flamboy","100-CD-DF",LOJA,305.89,0.0,ATIVO,5.2636,394.215,539.675,5,15,2020,May,"2020-05-15100-CD-DF127399","2020-05-15100-CD-DF127399",,,,"2020-05-15127399",A,2829.54,0.0,ATIVO,73.85566800000001,8040.676,
"2020-06-25","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,132.0,132.0,6.0,6.0,1.0,354.0,353.0,23.566667,"2020-06-25 00:00:00","2012-10-29 00:00:00","2020-06-19 00:00:00",903.0,527.0,824.0,552.0,0.0,8.0975,8.0975,8.0975,2866.515,ATIVO,12.99,0.0,132623.0,,132623.0,,"2020-06-2511_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,353.0,0.0,ATIVO,23.566667,1903.0,2806.0,6,25,2020,June,"2020-06-2597_Oba CD132623","2020-06-2597_Oba CD132623",5747.0,0.0,ATIVO,"2020-06-25132623",A,43682.0,588.0,ATIVO,711.934068,89764.0,"2020-07-01 20:43:59"
"2020-06-23","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.1343,"2020-05-24 00:00:00","2018-05-21 00:00:00","2020-04-12 00:00:00",52.0,101.0,142.0,0.0,0.0,22.1856,22.1856,16.2161,22.1856,ATIVO,44.99,0.0,147822.0,,147822.0,,"2020-06-2333_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,1.0,0.0,ATIVO,0.1343,243.0,295.0,6,23,2020,June,"2020-06-2397_Oba CD147822","2020-06-2397_Oba CD147822",,,,"2020-06-23147822",A,144.0,0.0,ATIVO,215.58621,22300.0,"2020-07-08 19:15:26"
